label_file,class_id,x_center,y_center,width,height
image0032876.txt,1,0.499,0.499,0.999,0.999
ffhq_4326.txt,0,0.499,0.499,0.999,0.999
image0030221.txt,0,0.499,0.499,0.999,0.999
image0038558.txt,0,0.499,0.499,0.999,0.999
image0031292.txt,7,0.499,0.499,0.999,0.999
image0012406.txt,0,0.499,0.499,0.999,0.999
image0040237.txt,0,0.499,0.499,0.999,0.999
image0019483.txt,7,0.499,0.499,0.999,0.999
image0036330.txt,3,0.499,0.499,0.999,0.999
image0039409.txt,1,0.499,0.499,0.999,0.999
image0027420.txt,7,0.499,0.499,0.999,0.999
image0006515.txt,6,0.499,0.499,0.999,0.999
image0002725.txt,0,0.499,0.499,0.999,0.999
image0041876.txt,4,0.499,0.499,0.999,0.999
image0009000.txt,6,0.499,0.499,0.999,0.999
image0041784.txt,0,0.499,0.499,0.999,0.999
ffhq_3651.txt,4,0.499,0.499,0.999,0.999
image0023283.txt,1,0.499,0.499,0.999,0.999
image0018247.txt,7,0.499,0.499,0.999,0.999
image0027472.txt,0,0.499,0.499,0.999,0.999
image0038457.txt,2,0.499,0.499,0.999,0.999
ffhq_149.txt,4,0.499,0.499,0.999,0.999
image0035312.txt,5,0.499,0.499,0.999,0.999
image0007812.txt,0,0.499,0.499,0.999,0.999
image0033682.txt,3,0.499,0.499,0.999,0.999
image0021646.txt,0,0.499,0.499,0.999,0.999
ffhq_160.txt,7,0.499,0.499,0.999,0.999
image0007626.txt,0,0.499,0.499,0.999,0.999
ffhq_32.txt,7,0.499,0.499,0.999,0.999
ffhq_4578.txt,2,0.499,0.499,0.999,0.999
image0012672.txt,7,0.499,0.499,0.999,0.999
image0028152.txt,0,0.499,0.499,0.999,0.999
image0037214.txt,2,0.499,0.499,0.999,0.999
image0008204.txt,2,0.499,0.499,0.999,0.999
image0012652.txt,1,0.499,0.499,0.999,0.999
ffhq_3706.txt,4,0.499,0.499,0.999,0.999
ffhq_2598.txt,4,0.499,0.499,0.999,0.999
image0039697.txt,2,0.499,0.499,0.999,0.999
image0034233.txt,7,0.499,0.499,0.999,0.999
ffhq_1975.txt,2,0.499,0.499,0.999,0.999
image0034722.txt,6,0.499,0.499,0.999,0.999
image0032912.txt,7,0.499,0.499,0.999,0.999
image0003499.txt,3,0.499,0.499,0.999,0.999
ffhq_4610.txt,5,0.499,0.499,0.999,0.999
ffhq_3358.txt,4,0.499,0.499,0.999,0.999
ffhq_682.txt,4,0.499,0.499,0.999,0.999
image0040602.txt,7,0.499,0.499,0.999,0.999
image0011447.txt,3,0.499,0.499,0.999,0.999
image0025999.txt,6,0.499,0.499,0.999,0.999
ffhq_3102.txt,1,0.499,0.499,0.999,0.999
ffhq_2918.txt,1,0.499,0.499,0.999,0.999
image0028189.txt,6,0.499,0.499,0.999,0.999
image0005444.txt,4,0.499,0.499,0.999,0.999
ffhq_4899.txt,7,0.499,0.499,0.999,0.999
image0030600.txt,3,0.499,0.499,0.999,0.999
image0040924.txt,2,0.499,0.499,0.999,0.999
image0006580.txt,6,0.499,0.499,0.999,0.999
image0025804.txt,0,0.499,0.499,0.999,0.999
image0036526.txt,7,0.499,0.499,0.999,0.999
image0031663.txt,2,0.499,0.499,0.999,0.999
image0016951.txt,1,0.499,0.499,0.999,0.999
image0004848.txt,0,0.499,0.499,0.999,0.999
image0008921.txt,6,0.499,0.499,0.999,0.999
image0022958.txt,6,0.499,0.499,0.999,0.999
image0027589.txt,0,0.499,0.499,0.999,0.999
ffhq_2844.txt,4,0.499,0.499,0.999,0.999
image0014674.txt,0,0.499,0.499,0.999,0.999
ffhq_3241.txt,4,0.499,0.499,0.999,0.999
image0015120.txt,7,0.499,0.499,0.999,0.999
image0023782.txt,0,0.499,0.499,0.999,0.999
image0013604.txt,7,0.499,0.499,0.999,0.999
image0029237.txt,0,0.499,0.499,0.999,0.999
image0029892.txt,2,0.499,0.499,0.999,0.999
image0037433.txt,1,0.499,0.499,0.999,0.999
ffhq_1466.txt,4,0.499,0.499,0.999,0.999
ffhq_302.txt,4,0.499,0.499,0.999,0.999
image0001956.txt,4,0.499,0.499,0.999,0.999
image0035878.txt,5,0.499,0.499,0.999,0.999
image0032531.txt,3,0.499,0.499,0.999,0.999
image0013739.txt,7,0.499,0.499,0.999,0.999
image0009347.txt,2,0.499,0.499,0.999,0.999
image0034106.txt,7,0.499,0.499,0.999,0.999
image0037201.txt,2,0.499,0.499,0.999,0.999
image0042540.txt,1,0.499,0.499,0.999,0.999
image0017699.txt,1,0.499,0.499,0.999,0.999
image0024417.txt,7,0.499,0.499,0.999,0.999
ffhq_3089.txt,4,0.499,0.499,0.999,0.999
ffhq_2479.txt,4,0.499,0.499,0.999,0.999
ffhq_1900.txt,2,0.499,0.499,0.999,0.999
image0020101.txt,5,0.499,0.499,0.999,0.999
image0039393.txt,3,0.499,0.499,0.999,0.999
image0035676.txt,1,0.499,0.499,0.999,0.999
image0022828.txt,2,0.499,0.499,0.999,0.999
image0002224.txt,6,0.499,0.499,0.999,0.999
ffhq_1219.txt,4,0.499,0.499,0.999,0.999
image0031345.txt,1,0.499,0.499,0.999,0.999
ffhq_570.txt,4,0.499,0.499,0.999,0.999
image0038984.txt,0,0.499,0.499,0.999,0.999
image0006699.txt,0,0.499,0.499,0.999,0.999
ffhq_2616.txt,7,0.499,0.499,0.999,0.999
image0012946.txt,2,0.499,0.499,0.999,0.999
image0016852.txt,0,0.499,0.499,0.999,0.999
image0017465.txt,7,0.499,0.499,0.999,0.999
image0040456.txt,3,0.499,0.499,0.999,0.999
ffhq_198.txt,7,0.499,0.499,0.999,0.999
ffhq_1469.txt,7,0.499,0.499,0.999,0.999
image0026137.txt,7,0.499,0.499,0.999,0.999
ffhq_1698.txt,1,0.499,0.499,0.999,0.999
image0032910.txt,3,0.499,0.499,0.999,0.999
ffhq_356.txt,7,0.499,0.499,0.999,0.999
ffhq_233.txt,0,0.499,0.499,0.999,0.999
image0021071.txt,0,0.499,0.499,0.999,0.999
image0018774.txt,7,0.499,0.499,0.999,0.999
image0023578.txt,7,0.499,0.499,0.999,0.999
ffhq_3100.txt,4,0.499,0.499,0.999,0.999
ffhq_5334.txt,1,0.499,0.499,0.999,0.999
image0037069.txt,1,0.499,0.499,0.999,0.999
image0017378.txt,0,0.499,0.499,0.999,0.999
ffhq_2831.txt,5,0.499,0.499,0.999,0.999
image0017430.txt,3,0.499,0.499,0.999,0.999
image0020782.txt,3,0.499,0.499,0.999,0.999
image0014214.txt,6,0.499,0.499,0.999,0.999
image0038513.txt,2,0.499,0.499,0.999,0.999
image0037200.txt,2,0.499,0.499,0.999,0.999
image0021886.txt,5,0.499,0.499,0.999,0.999
ffhq_4953.txt,4,0.499,0.499,0.999,0.999
image0039440.txt,3,0.499,0.499,0.999,0.999
image0037431.txt,6,0.499,0.499,0.999,0.999
ffhq_1980.txt,5,0.499,0.499,0.999,0.999
image0030298.txt,6,0.499,0.499,0.999,0.999
ffhq_5143.txt,6,0.499,0.499,0.999,0.999
image0033384.txt,4,0.499,0.499,0.999,0.999
image0038311.txt,2,0.499,0.499,0.999,0.999
ffhq_4368.txt,4,0.499,0.499,0.999,0.999
ffhq_301.txt,4,0.499,0.499,0.999,0.999
image0030739.txt,0,0.499,0.499,0.999,0.999
ffhq_1265.txt,5,0.499,0.499,0.999,0.999
image0033495.txt,2,0.499,0.499,0.999,0.999
ffhq_2115.txt,4,0.499,0.499,0.999,0.999
image0032327.txt,7,0.499,0.499,0.999,0.999
image0034835.txt,7,0.499,0.499,0.999,0.999
image0039061.txt,3,0.499,0.499,0.999,0.999
image0041625.txt,5,0.499,0.499,0.999,0.999
image0008401.txt,6,0.499,0.499,0.999,0.999
ffhq_2821.txt,5,0.499,0.499,0.999,0.999
ffhq_4236.txt,0,0.499,0.499,0.999,0.999
image0033455.txt,3,0.499,0.499,0.999,0.999
image0039615.txt,0,0.499,0.499,0.999,0.999
ffhq_136.txt,2,0.499,0.499,0.999,0.999
image0029267.txt,2,0.499,0.499,0.999,0.999
image0030357.txt,1,0.499,0.499,0.999,0.999
image0016994.txt,6,0.499,0.499,0.999,0.999
image0013202.txt,6,0.499,0.499,0.999,0.999
image0027186.txt,2,0.499,0.499,0.999,0.999
image0040810.txt,3,0.499,0.499,0.999,0.999
image0034152.txt,7,0.499,0.499,0.999,0.999
image0034560.txt,7,0.499,0.499,0.999,0.999
image0020504.txt,0,0.499,0.499,0.999,0.999
image0022897.txt,0,0.499,0.499,0.999,0.999
image0042395.txt,2,0.499,0.499,0.999,0.999
image0012099.txt,3,0.499,0.499,0.999,0.999
ffhq_2972.txt,4,0.499,0.499,0.999,0.999
image0042132.txt,2,0.499,0.499,0.999,0.999
image0010394.txt,2,0.499,0.499,0.999,0.999
image0003227.txt,5,0.499,0.499,0.999,0.999
image0022525.txt,3,0.499,0.499,0.999,0.999
ffhq_2619.txt,2,0.499,0.499,0.999,0.999
image0026269.txt,0,0.499,0.499,0.999,0.999
ffhq_1461.txt,4,0.499,0.499,0.999,0.999
image0021391.txt,0,0.499,0.499,0.999,0.999
image0035907.txt,3,0.499,0.499,0.999,0.999
image0023922.txt,6,0.499,0.499,0.999,0.999
image0035071.txt,1,0.499,0.499,0.999,0.999
image0008175.txt,2,0.499,0.499,0.999,0.999
ffhq_2367.txt,4,0.499,0.499,0.999,0.999
image0031901.txt,7,0.499,0.499,0.999,0.999
ffhq_1622.txt,6,0.499,0.499,0.999,0.999
ffhq_2289.txt,6,0.499,0.499,0.999,0.999
image0033473.txt,3,0.499,0.499,0.999,0.999
image0003556.txt,1,0.499,0.499,0.999,0.999
ffhq_2712.txt,5,0.499,0.499,0.999,0.999
image0037837.txt,3,0.499,0.499,0.999,0.999
image0016355.txt,6,0.499,0.499,0.999,0.999
ffhq_1060.txt,7,0.499,0.499,0.999,0.999
image0026188.txt,4,0.499,0.499,0.999,0.999
image0019507.txt,0,0.499,0.499,0.999,0.999
image0006264.txt,5,0.499,0.499,0.999,0.999
ffhq_1865.txt,2,0.499,0.499,0.999,0.999
image0006379.txt,0,0.499,0.499,0.999,0.999
image0041371.txt,7,0.499,0.499,0.999,0.999
image0027505.txt,3,0.499,0.499,0.999,0.999
image0028807.txt,7,0.499,0.499,0.999,0.999
image0027477.txt,0,0.499,0.499,0.999,0.999
ffhq_1626.txt,4,0.499,0.499,0.999,0.999
image0012331.txt,0,0.499,0.499,0.999,0.999
ffhq_5377.txt,7,0.499,0.499,0.999,0.999
image0039496.txt,0,0.499,0.499,0.999,0.999
ffhq_648.txt,4,0.499,0.499,0.999,0.999
image0040179.txt,6,0.499,0.499,0.999,0.999
ffhq_5147.txt,7,0.499,0.499,0.999,0.999
image0015727.txt,0,0.499,0.499,0.999,0.999
image0026279.txt,7,0.499,0.499,0.999,0.999
image0028839.txt,7,0.499,0.499,0.999,0.999
image0026172.txt,6,0.499,0.499,0.999,0.999
image0040857.txt,1,0.499,0.499,0.999,0.999
image0021899.txt,6,0.499,0.499,0.999,0.999
image0021254.txt,6,0.499,0.499,0.999,0.999
image0034105.txt,3,0.499,0.499,0.999,0.999
image0036152.txt,1,0.499,0.499,0.999,0.999
image0035568.txt,1,0.499,0.499,0.999,0.999
image0042488.txt,1,0.499,0.499,0.999,0.999
image0036752.txt,3,0.499,0.499,0.999,0.999
ffhq_3381.txt,4,0.499,0.499,0.999,0.999
image0028426.txt,0,0.499,0.499,0.999,0.999
image0037397.txt,6,0.499,0.499,0.999,0.999
image0035352.txt,1,0.499,0.499,0.999,0.999
image0027677.txt,3,0.499,0.499,0.999,0.999
ffhq_3599.txt,4,0.499,0.499,0.999,0.999
image0002242.txt,6,0.499,0.499,0.999,0.999
image0024352.txt,5,0.499,0.499,0.999,0.999
image0030183.txt,6,0.499,0.499,0.999,0.999
image0031886.txt,6,0.499,0.499,0.999,0.999
ffhq_2482.txt,5,0.499,0.499,0.999,0.999
image0013661.txt,6,0.499,0.499,0.999,0.999
ffhq_3935.txt,4,0.499,0.499,0.999,0.999
ffhq_3876.txt,1,0.499,0.499,0.999,0.999
ffhq_3257.txt,4,0.499,0.499,0.999,0.999
image0042500.txt,5,0.499,0.499,0.999,0.999
image0034332.txt,7,0.499,0.499,0.999,0.999
image0016553.txt,6,0.499,0.499,0.999,0.999
ffhq_959.txt,1,0.499,0.499,0.999,0.999
ffhq_2554.txt,6,0.499,0.499,0.999,0.999
ffhq_4998.txt,4,0.499,0.499,0.999,0.999
image0002926.txt,2,0.499,0.499,0.999,0.999
image0008137.txt,6,0.499,0.499,0.999,0.999
image0010138.txt,6,0.499,0.499,0.999,0.999
image0025581.txt,6,0.499,0.499,0.999,0.999
image0024966.txt,6,0.499,0.499,0.999,0.999
ffhq_3478.txt,4,0.499,0.499,0.999,0.999
image0029796.txt,0,0.499,0.499,0.999,0.999
image0034056.txt,3,0.499,0.499,0.999,0.999
image0031380.txt,1,0.499,0.499,0.999,0.999
ffhq_3870.txt,4,0.499,0.499,0.999,0.999
ffhq_3766.txt,5,0.499,0.499,0.999,0.999
image0020947.txt,0,0.499,0.499,0.999,0.999
image0041382.txt,2,0.499,0.499,0.999,0.999
image0018437.txt,1,0.499,0.499,0.999,0.999
image0038880.txt,7,0.499,0.499,0.999,0.999
image0025419.txt,7,0.499,0.499,0.999,0.999
image0015811.txt,1,0.499,0.499,0.999,0.999
ffhq_5466.txt,5,0.499,0.499,0.999,0.999
image0015926.txt,7,0.499,0.499,0.999,0.999
image0027561.txt,2,0.499,0.499,0.999,0.999
image0033476.txt,4,0.499,0.499,0.999,0.999
image0003350.txt,7,0.499,0.499,0.999,0.999
image0041836.txt,1,0.499,0.499,0.999,0.999
image0000182.txt,0,0.499,0.499,0.999,0.999
image0031765.txt,3,0.499,0.499,0.999,0.999
image0004058.txt,7,0.499,0.499,0.999,0.999
ffhq_2374.txt,4,0.499,0.499,0.999,0.999
image0022021.txt,2,0.499,0.499,0.999,0.999
image0015241.txt,7,0.499,0.499,0.999,0.999
ffhq_4645.txt,4,0.499,0.499,0.999,0.999
image0019025.txt,0,0.499,0.499,0.999,0.999
image0022713.txt,0,0.499,0.499,0.999,0.999
image0019790.txt,6,0.499,0.499,0.999,0.999
image0017323.txt,6,0.499,0.499,0.999,0.999
ffhq_2746.txt,4,0.499,0.499,0.999,0.999
image0037146.txt,0,0.499,0.499,0.999,0.999
image0029107.txt,0,0.499,0.499,0.999,0.999
ffhq_1718.txt,4,0.499,0.499,0.999,0.999
ffhq_1500.txt,0,0.499,0.499,0.999,0.999
image0006593.txt,6,0.499,0.499,0.999,0.999
image0026110.txt,6,0.499,0.499,0.999,0.999
image0036611.txt,2,0.499,0.499,0.999,0.999
image0022585.txt,6,0.499,0.499,0.999,0.999
ffhq_172.txt,7,0.499,0.499,0.999,0.999
image0018465.txt,6,0.499,0.499,0.999,0.999
image0018771.txt,5,0.499,0.499,0.999,0.999
image0028405.txt,7,0.499,0.499,0.999,0.999
image0027699.txt,7,0.499,0.499,0.999,0.999
ffhq_5017.txt,5,0.499,0.499,0.999,0.999
image0016894.txt,1,0.499,0.499,0.999,0.999
image0037547.txt,0,0.499,0.499,0.999,0.999
image0041802.txt,1,0.499,0.499,0.999,0.999
image0033444.txt,7,0.499,0.499,0.999,0.999
image0041029.txt,1,0.499,0.499,0.999,0.999
image0017610.txt,3,0.499,0.499,0.999,0.999
image0030703.txt,7,0.499,0.499,0.999,0.999
image0024723.txt,6,0.499,0.499,0.999,0.999
image0017649.txt,0,0.499,0.499,0.999,0.999
ffhq_2030.txt,0,0.499,0.499,0.999,0.999
image0027535.txt,6,0.499,0.499,0.999,0.999
image0026494.txt,6,0.499,0.499,0.999,0.999
image0037841.txt,1,0.499,0.499,0.999,0.999
image0020794.txt,0,0.499,0.499,0.999,0.999
image0029861.txt,0,0.499,0.499,0.999,0.999
image0042537.txt,1,0.499,0.499,0.999,0.999
image0034639.txt,2,0.499,0.499,0.999,0.999
image0041011.txt,1,0.499,0.499,0.999,0.999
ffhq_755.txt,1,0.499,0.499,0.999,0.999
ffhq_2885.txt,3,0.499,0.499,0.999,0.999
image0038480.txt,3,0.499,0.499,0.999,0.999
image0029103.txt,6,0.499,0.499,0.999,0.999
image0037598.txt,1,0.499,0.499,0.999,0.999
ffhq_2042.txt,1,0.499,0.499,0.999,0.999
image0033142.txt,4,0.499,0.499,0.999,0.999
image0039017.txt,3,0.499,0.499,0.999,0.999
image0028985.txt,0,0.499,0.499,0.999,0.999
image0037874.txt,1,0.499,0.499,0.999,0.999
image0024410.txt,0,0.499,0.499,0.999,0.999
image0035882.txt,3,0.499,0.499,0.999,0.999
image0028578.txt,3,0.499,0.499,0.999,0.999
image0039209.txt,5,0.499,0.499,0.999,0.999
image0033853.txt,7,0.499,0.499,0.999,0.999
image0035058.txt,3,0.499,0.499,0.999,0.999
image0041017.txt,2,0.499,0.499,0.999,0.999
image0022118.txt,2,0.499,0.499,0.999,0.999
image0004137.txt,7,0.499,0.499,0.999,0.999
image0027061.txt,2,0.499,0.499,0.999,0.999
image0031603.txt,7,0.499,0.499,0.999,0.999
image0026295.txt,6,0.499,0.499,0.999,0.999
image0022537.txt,5,0.499,0.499,0.999,0.999
image0040997.txt,1,0.499,0.499,0.999,0.999
image0041257.txt,1,0.499,0.499,0.999,0.999
image0028942.txt,5,0.499,0.499,0.999,0.999
ffhq_601.txt,0,0.499,0.499,0.999,0.999
ffhq_5513.txt,5,0.499,0.499,0.999,0.999
image0032820.txt,6,0.499,0.499,0.999,0.999
image0026792.txt,5,0.499,0.499,0.999,0.999
image0021281.txt,6,0.499,0.499,0.999,0.999
ffhq_2316.txt,2,0.499,0.499,0.999,0.999
image0031997.txt,5,0.499,0.499,0.999,0.999
image0028560.txt,0,0.499,0.499,0.999,0.999
image0036726.txt,5,0.499,0.499,0.999,0.999
image0032714.txt,7,0.499,0.499,0.999,0.999
ffhq_626.txt,7,0.499,0.499,0.999,0.999
image0030140.txt,3,0.499,0.499,0.999,0.999
image0014531.txt,3,0.499,0.499,0.999,0.999
image0041370.txt,2,0.499,0.499,0.999,0.999
image0024090.txt,6,0.499,0.499,0.999,0.999
image0033535.txt,7,0.499,0.499,0.999,0.999
image0032642.txt,0,0.499,0.499,0.999,0.999
image0033645.txt,7,0.499,0.499,0.999,0.999
image0039577.txt,1,0.499,0.499,0.999,0.999
image0017464.txt,3,0.499,0.499,0.999,0.999
image0027863.txt,7,0.499,0.499,0.999,0.999
image0021774.txt,3,0.499,0.499,0.999,0.999
ffhq_4429.txt,4,0.499,0.499,0.999,0.999
ffhq_1124.txt,4,0.499,0.499,0.999,0.999
image0028849.txt,6,0.499,0.499,0.999,0.999
image0019182.txt,5,0.499,0.499,0.999,0.999
image0021418.txt,3,0.499,0.499,0.999,0.999
ffhq_3729.txt,4,0.499,0.499,0.999,0.999
ffhq_3087.txt,4,0.499,0.499,0.999,0.999
ffhq_2261.txt,1,0.499,0.499,0.999,0.999
image0002003.txt,6,0.499,0.499,0.999,0.999
ffhq_4120.txt,4,0.499,0.499,0.999,0.999
ffhq_2919.txt,5,0.499,0.499,0.999,0.999
image0013106.txt,0,0.499,0.499,0.999,0.999
image0039999.txt,3,0.499,0.499,0.999,0.999
image0013616.txt,6,0.499,0.499,0.999,0.999
ffhq_2061.txt,6,0.499,0.499,0.999,0.999
ffhq_4663.txt,5,0.499,0.499,0.999,0.999
image0025410.txt,2,0.499,0.499,0.999,0.999
image0023000.txt,5,0.499,0.499,0.999,0.999
image0041758.txt,1,0.499,0.499,0.999,0.999
image0031778.txt,7,0.499,0.499,0.999,0.999
image0041615.txt,2,0.499,0.499,0.999,0.999
image0006595.txt,7,0.499,0.499,0.999,0.999
image0037877.txt,4,0.499,0.499,0.999,0.999
image0028817.txt,6,0.499,0.499,0.999,0.999
ffhq_37.txt,1,0.499,0.499,0.999,0.999
image0022011.txt,2,0.499,0.499,0.999,0.999
image0041753.txt,2,0.499,0.499,0.999,0.999
image0024054.txt,6,0.499,0.499,0.999,0.999
image0014966.txt,7,0.499,0.499,0.999,0.999
image0037191.txt,2,0.499,0.499,0.999,0.999
image0027769.txt,3,0.499,0.499,0.999,0.999
image0010245.txt,0,0.499,0.499,0.999,0.999
image0010440.txt,6,0.499,0.499,0.999,0.999
image0004510.txt,3,0.499,0.499,0.999,0.999
ffhq_1008.txt,5,0.499,0.499,0.999,0.999
ffhq_3608.txt,4,0.499,0.499,0.999,0.999
image0032590.txt,7,0.499,0.499,0.999,0.999
ffhq_4245.txt,3,0.499,0.499,0.999,0.999
image0020012.txt,2,0.499,0.499,0.999,0.999
image0040428.txt,0,0.499,0.499,0.999,0.999
image0037001.txt,3,0.499,0.499,0.999,0.999
image0018035.txt,2,0.499,0.499,0.999,0.999
image0031280.txt,7,0.499,0.499,0.999,0.999
image0040797.txt,5,0.499,0.499,0.999,0.999
image0040033.txt,2,0.499,0.499,0.999,0.999
image0032634.txt,7,0.499,0.499,0.999,0.999
ffhq_3158.txt,1,0.499,0.499,0.999,0.999
image0029797.txt,0,0.499,0.499,0.999,0.999
image0018332.txt,1,0.499,0.499,0.999,0.999
image0009637.txt,7,0.499,0.499,0.999,0.999
image0034908.txt,7,0.499,0.499,0.999,0.999
image0035989.txt,2,0.499,0.499,0.999,0.999
image0029862.txt,3,0.499,0.499,0.999,0.999
image0031618.txt,2,0.499,0.499,0.999,0.999
image0035649.txt,2,0.499,0.499,0.999,0.999
image0040829.txt,3,0.499,0.499,0.999,0.999
image0019170.txt,6,0.499,0.499,0.999,0.999
image0017191.txt,0,0.499,0.499,0.999,0.999
image0003046.txt,3,0.499,0.499,0.999,0.999
image0034828.txt,0,0.499,0.499,0.999,0.999
ffhq_3518.txt,4,0.499,0.499,0.999,0.999
image0033916.txt,2,0.499,0.499,0.999,0.999
image0030107.txt,2,0.499,0.499,0.999,0.999
image0042456.txt,2,0.499,0.499,0.999,0.999
image0034744.txt,7,0.499,0.499,0.999,0.999
ffhq_375.txt,7,0.499,0.499,0.999,0.999
ffhq_3805.txt,6,0.499,0.499,0.999,0.999
image0027897.txt,5,0.499,0.499,0.999,0.999
image0038803.txt,3,0.499,0.499,0.999,0.999
image0030974.txt,4,0.499,0.499,0.999,0.999
image0041036.txt,0,0.499,0.499,0.999,0.999
image0026623.txt,4,0.499,0.499,0.999,0.999
ffhq_3172.txt,4,0.499,0.499,0.999,0.999
image0019590.txt,7,0.499,0.499,0.999,0.999
image0035261.txt,3,0.499,0.499,0.999,0.999
image0014997.txt,5,0.499,0.499,0.999,0.999
image0039522.txt,7,0.499,0.499,0.999,0.999
ffhq_5219.txt,5,0.499,0.499,0.999,0.999
image0018627.txt,6,0.499,0.499,0.999,0.999
ffhq_2851.txt,4,0.499,0.499,0.999,0.999
image0038546.txt,1,0.499,0.499,0.999,0.999
image0029246.txt,7,0.499,0.499,0.999,0.999
image0016632.txt,7,0.499,0.499,0.999,0.999
image0012592.txt,1,0.499,0.499,0.999,0.999
image0008641.txt,2,0.499,0.499,0.999,0.999
ffhq_1068.txt,4,0.499,0.499,0.999,0.999
image0032241.txt,3,0.499,0.499,0.999,0.999
image0009290.txt,1,0.499,0.499,0.999,0.999
image0020853.txt,0,0.499,0.499,0.999,0.999
ffhq_2759.txt,4,0.499,0.499,0.999,0.999
ffhq_5077.txt,2,0.499,0.499,0.999,0.999
image0041378.txt,1,0.499,0.499,0.999,0.999
ffhq_3774.txt,4,0.499,0.499,0.999,0.999
image0041004.txt,2,0.499,0.499,0.999,0.999
ffhq_1857.txt,4,0.499,0.499,0.999,0.999
image0025539.txt,2,0.499,0.499,0.999,0.999
ffhq_2186.txt,5,0.499,0.499,0.999,0.999
image0040734.txt,2,0.499,0.499,0.999,0.999
image0028889.txt,0,0.499,0.499,0.999,0.999
image0021767.txt,7,0.499,0.499,0.999,0.999
image0018905.txt,2,0.499,0.499,0.999,0.999
ffhq_654.txt,5,0.499,0.499,0.999,0.999
ffhq_4915.txt,4,0.499,0.499,0.999,0.999
ffhq_1140.txt,4,0.499,0.499,0.999,0.999
image0024930.txt,5,0.499,0.499,0.999,0.999
image0040620.txt,7,0.499,0.499,0.999,0.999
image0031689.txt,6,0.499,0.499,0.999,0.999
image0027127.txt,7,0.499,0.499,0.999,0.999
image0040590.txt,2,0.499,0.499,0.999,0.999
ffhq_60.txt,5,0.499,0.499,0.999,0.999
image0016173.txt,0,0.499,0.499,0.999,0.999
ffhq_3509.txt,4,0.499,0.499,0.999,0.999
image0014148.txt,1,0.499,0.499,0.999,0.999
image0037971.txt,3,0.499,0.499,0.999,0.999
image0039944.txt,3,0.499,0.499,0.999,0.999
ffhq_3952.txt,1,0.499,0.499,0.999,0.999
image0038364.txt,3,0.499,0.499,0.999,0.999
image0023566.txt,6,0.499,0.499,0.999,0.999
image0032335.txt,2,0.499,0.499,0.999,0.999
ffhq_4911.txt,0,0.499,0.499,0.999,0.999
ffhq_313.txt,7,0.499,0.499,0.999,0.999
image0028269.txt,6,0.499,0.499,0.999,0.999
ffhq_123.txt,2,0.499,0.499,0.999,0.999
image0018165.txt,3,0.499,0.499,0.999,0.999
image0040081.txt,2,0.499,0.499,0.999,0.999
image0031388.txt,4,0.499,0.499,0.999,0.999
ffhq_886.txt,5,0.499,0.499,0.999,0.999
image0041111.txt,2,0.499,0.499,0.999,0.999
ffhq_2473.txt,0,0.499,0.499,0.999,0.999
ffhq_2812.txt,4,0.499,0.499,0.999,0.999
image0036023.txt,2,0.499,0.499,0.999,0.999
ffhq_2388.txt,4,0.499,0.499,0.999,0.999
image0040763.txt,3,0.499,0.499,0.999,0.999
image0027037.txt,0,0.499,0.499,0.999,0.999
image0016917.txt,0,0.499,0.499,0.999,0.999
ffhq_1394.txt,4,0.499,0.499,0.999,0.999
image0040073.txt,3,0.499,0.499,0.999,0.999
ffhq_4399.txt,2,0.499,0.499,0.999,0.999
image0025211.txt,0,0.499,0.499,0.999,0.999
image0018145.txt,0,0.499,0.499,0.999,0.999
image0036378.txt,3,0.499,0.499,0.999,0.999
image0015067.txt,0,0.499,0.499,0.999,0.999
image0023095.txt,3,0.499,0.499,0.999,0.999
image0000490.txt,2,0.499,0.499,0.999,0.999
image0036536.txt,3,0.499,0.499,0.999,0.999
image0027763.txt,0,0.499,0.499,0.999,0.999
ffhq_3487.txt,4,0.499,0.499,0.999,0.999
ffhq_1434.txt,2,0.499,0.499,0.999,0.999
image0029780.txt,3,0.499,0.499,0.999,0.999
image0018099.txt,2,0.499,0.499,0.999,0.999
image0023605.txt,2,0.499,0.499,0.999,0.999
image0029262.txt,4,0.499,0.499,0.999,0.999
image0018587.txt,0,0.499,0.499,0.999,0.999
ffhq_2043.txt,5,0.499,0.499,0.999,0.999
image0027600.txt,7,0.499,0.499,0.999,0.999
image0040770.txt,3,0.499,0.499,0.999,0.999
image0025861.txt,7,0.499,0.499,0.999,0.999
ffhq_3433.txt,4,0.499,0.499,0.999,0.999
image0013521.txt,6,0.499,0.499,0.999,0.999
image0031983.txt,3,0.499,0.499,0.999,0.999
image0021623.txt,0,0.499,0.499,0.999,0.999
image0031364.txt,3,0.499,0.499,0.999,0.999
image0017329.txt,7,0.499,0.499,0.999,0.999
ffhq_4701.txt,5,0.499,0.499,0.999,0.999
ffhq_238.txt,7,0.499,0.499,0.999,0.999
image0032702.txt,1,0.499,0.499,0.999,0.999
image0016582.txt,2,0.499,0.499,0.999,0.999
ffhq_3960.txt,6,0.499,0.499,0.999,0.999
image0019140.txt,4,0.499,0.499,0.999,0.999
image0026026.txt,2,0.499,0.499,0.999,0.999
ffhq_1774.txt,4,0.499,0.499,0.999,0.999
image0026563.txt,6,0.499,0.499,0.999,0.999
image0017987.txt,0,0.499,0.499,0.999,0.999
ffhq_3289.txt,4,0.499,0.499,0.999,0.999
image0037604.txt,3,0.499,0.499,0.999,0.999
